2530,0,Die barsche Art der dänischen Sozialdemokraten imponiert.,,,,,,,,,,,,,,
2531,1,"Authentischer ginge es nicht und würde alle anderen Parteien blamieren, weil deren Leute fast alle keine Berufserfahrung haben.",,,,,,,,,,,,,
2532,0,"Was sagt denn der Pirat*innenbeauftragte der Grünen Khmer, Dosenpfandkommunist Jürgen TrittIn, dazu?",,,,,,,,,,,,
2533,0,"GutnenschInnen, bitte Teddys bereithalten",,,,,,,,,,,,,
2534,0,ISlam,,,,,,,,,,,,,,
2535,0,SAntifa,,,,,,,,,,,,,,
2536,0,"OT: SWR- Faschingssendungen Typisch sind hier Hetze gegen AfD und PEGIDA, wenngleich zum Glück in wenigen Beiträgen! Aber mit wem legt man sich NIE an? Richtig – mit dem ISlam und der SAntifa! Über deren Ideologie und Verbrechen – kein Wort! Die Verbrechen des Islam werden dem sogenannten „tslamismus“ zugeordnet und haben mit dem Islam nichts zu tun! Antifa-Verbrechen kommen bei dem I kdioten überhaupt nicht vor! Kritische Beiträge dazu – Fehlanzeige!",,,,,,,,,,,,,
2537,0,"Es ist einfach zum Erbrechen, jeden Tag muss man lesen wie diese Nichts-nutze auf Steuerzahlerkosten durch-gefüttert werden.",,,,,,,,,,,,,
2538,0,"Kleiner Hoffnungsschimmer, denn im Kommentarbereich kommt die dumme Hetze gegen Orban nicht mehr durch.",,,,,,,,,,,,,
2539,1,Wobei die Dreckschweine der Lügenpresse immer noch von „fremdenfeindlichen Ausschreitungen“ framen!,,,,,,,,,,,,,,
2540,0,. Schwachsinnige degenerierte  deutsche Politiker der Altparteien können gar nicht genug von moslemischen Massenmörder bekommen.,,,,,,,,,,,,,,
2541,1,"Gegenvorschlag, wenn Jürgen Dosenpfand sich persönlich in Somalia informieren möchte, während deutsche Rentner mit Pfandflaschensammeln der Armut versuchen zu entkommen, dem Jürgen einfach die Rückreisemöglichkeit entziehen.",,,,,,,,,,,
2542,1,"Ich kann mich erinnern gelesen zu haben, daß es in Großbritannien eine Zeit gab, in der dieser Abschaum an der Ranock baumeln mußte!!!! Und das wohl zu Recht!",,,,,,,,,,,,
2543,1,Vorschlag: Wir nehmen allen Politikern der Blockparteien ihre Ausweispapiere ab und jagen sie aus dem Land.,,,,,,,,,,,,,,
2544,0,"Man muss auch einmal das Potential, dass der Bub aus Somalia mitgebracht hat, betrachten. Normalerweise hätte er gesagt: „Ich bin 17 Jahre alt“. Schon daran können wir erkenen, dass es sich bei diesem Goldstück um ein echtes handelt, da er diesen Fehler nicht gemacht hat. Auf solch geistig hochstehende Krönung der menschlichen Spezie können, dürfen und wollen wir nicht verzichten.",,,,,,,,,
2545,1,"Das ganze Land ist mit Verbrechern geflutet worden. Ich habe gerade eine eMail an Hugo Boss geschrieben und mitgeteilt das ich nichts mehr bei denen kaufe. Das ist ja nicht besonderes mehr, trägt ja laut Werbung schon jeder zweite Neger.",,,,,,,,,,,,,
2546,0,"Bei den gestrigen Wahlen in Estland wurden die EUdSSR-Dissidenten der EKRE drittstärkste Kraft mit 19 von 101 Sitzen. Die Sozialdemokraten kamen auf 10, die konservative ISMAA auf 12,  die Zentrumspartei auf 26 und die Reformpartei auf 34 Sitzen. https://www.welt.de/politik/ausland/article189729079/Estland-Rechtspopulisten-bei-Parlamentswahl-drittstaerkste-Partei.html . Auf zur Europawahl: Die EUdSSR-Dissidenten verspüren Europaweit Aufwind.",,,,,,,,,,,,
2547,0,"Interessant, dass gerade die linksgrünen NichtsnutzInnen im ÖD ihre Loyalität vergoldet bekommen, denn 8% in 3 Jahren für Juchtenkäferbeauftragte, ohne dass die Juchtenkäferpopulation in 3 Jahren um 8% ansteigen wird, wird den Facharbeiter bei Bosch, Zeiss oder Siemens aber erfreuen, denn er wird es mit seinen viel zu hohen Steuern finanzieren müssen.",,,,,,,,
2548,1,Juchtenkäferpopulation,,,,,,,,,,,,,,
2549,1,Juchtenkäfer,,,,,,,,,,,,,,
2550,0,Merkelihrland,,,,,,,,,,,,,,
2551,0,"Wie dumm von ihm, hätte er sein Alter mit 22 angegeben, wäre er zur Tatzeit noch strafunmündig gewesen und könnte in Merkelihrland ohne den lästigen Umweg über einen Schauprozess in die Soziale Hängematte umsiedeln.",,,,,,,,,,,,
2552,1,So muss er jetzt mindestens einen dieser Anscheinsprozese mit einem gutmenschlichen Du-Du-Du-Richter über sich ergehen lassen.,,,,,,,,,,,,,,
2553,0,Als Quelle dienen die üblichen Fatima Taugenichtse von SPD/Grüne/Linke.,,,,,,,,,,,,,,
2554,0,"Beweise gibt es keine (wie so oft). Das reicht Augstein Junior aber, um die Anschuldigungen als Tatsache zu verkaufen.",,,,,,,,,,,,,
2555,0,"Ich behaupte mal, dass sämtliche Grünen Politiker im Bundestag pädophil sind.",,,,,,,,,,,,,
2556,0,"Um nicht falsch verstanden zu werden:  Krankenschwestern, Feuerwehrleute oder Entsorger sollten durchaus mehr bekommen aber diese ganzen linksgrünen NichtsnutzInnen mit Parteibuch profitieren leistungslos!",,,,,,,,,,,,,
2558,0,"Alleine damit erhebt er sich schon über die vielen dummen Deutschen Landratten, die das Meer höchstens vom Traumschiff kennen.",,,,,,,,,,,,,
2559,0,"Vielleicht eine Bereicherung für unsere Marine und auf längere Sicht sicherlich besser als Verteidigungsminister geeignet, als unser drei Wetter Taft.",,,,,,,,,,,,,
2560,0,"Und nicht zu vergessen, der Mann ist selbständig genug und intelligent genug, in Europa das Wort Asyl zu benutzen. Damit dürfte er Frau Prof.Dr Fatima Roth mit Abstand schlagen.",,,,,,,,,,,,
2561,0,"Wollen wir doch einfach mal analysieren, was wir hier haben:  Wir haben hier einen jungen Mann aus Somalia.  Jung genug, um noch viele prächtige Kinder zu zeugen und damit den Wunsch von unserem rollenden Chef Genetiker zu erfüllen, die genetische Vielfalt Europas zu bereichern.  Der junge Mann kennt sich mit Waffen aus. Damit sind schon mal die Grundlagen für ein technisches Verständnis gelegt. Mit der notwendigen Förderung und Ausbildung wird er sicherlich einmal einer der gefragten Konstrukteure bei Krauss Maffei.  Der junge Somalier ist offensichtlich schon einmal zur See gefahren. Alleine damit erhebt er sich schon über die vielen dummen Deutschen Landratten, die das Meer höchstens vom Traumschiff kennen. Vielleicht eine Bereicherung für unsere Marine und auf längere Sicht sicherlich besser als Verteidigungsminister geeignet, als unser drei Wetter Taft. Man muss das alles vom Ende her denken.  Der Junge Somalier ist Mohammedaner. Das sind heute die allerbesten Voraussetzungen für ein sorgloses Leben und eventuell eine politische Laufbahn. Ich denke, wir werden ihn noch in einer der vielen Parteien finden, die sich dem alleinigen Wohle ihrer Mitglieder widmen.  Und nicht zu vergessen, der Mann ist selbständig genug und intelligent genug, in Europa das Wort Asyl zu benutzen. Damit dürfte er Frau Prof.Dr Fatima Roth mit Abstand schlagen.",,,,,
2562,0,"Sorry, aber die Deutschen sind von ihren System-Medien und Schulen so verblödet worden, dass sie nicht mehr in der Lage sind klar zu denken.",,,,,,,,,,,,
2564,1,"Sorry, aber die Deutschen sind von ihren System-Medien und Schulen so verblödet worden, dass sie nicht mehr in der Lage sind klar zu denken.  Und wer sich hat so manipulieren lassen, verdient es nicht anders als sich von den letzten Menschen mit krankhaften Ideologien ausbeuten zu lassen …",,,,,,,,,,,
2565,0,"Und wer sich hat so manipulieren lassen, verdient es nicht anders als sich von den letzten Menschen mit krankhaften Ideologien ausbeuten zu lassen …",,,,,,,,,,,,,
2566,1,Tipp: Die Illegalen Asylanten  mit einer Betäubungsspritze ruhig stellen und in ein  Transport-Flieger verladen..,,,,,,,,,,,,,,
2567,1,Bei einem Polenböller an einer Moschee stehen die Hofschranzen alle sofort parat. Bei Körperverletzung an Mitgliedern der größten Oppositionspartei Deutschlands schweigt das Regime.,,,,,,,,,,,,,,
2568,1,Gutmenschenvirus,,,,,,,,,,,,,,
2569,0,Merkel ist das hinterhältigste Weib der Welt.,,,,,,,,,,,,,,
2570,0,"„War es nun grenzenlose Naivität oder einfach grandiose Dummheit…“ ##### …plus IQ 68, plus Wixxer-Knarre in der Hand, plus Koran mit A.Kackbar™?, plus offene Grenzen mit willigen WilkommensGrüninnen™?, plus Willkommensgeld.",,,,,,,,,,
2571,0,willigen WilkommensGrüninnen,,,,,,,,,,,,,,
2572,1,Merkel gehört in den Knast.,,,,,,,,,,,,,,
2573,0,bei uns im ort gibts die gleichen idioten. verständniss bis zum erbrechen. gutmenschen halt.,,,,,,,,,,,,,,
2574,0,Greta Thunfisch-Asperger Jünger*/_Innen,,,,,,,,,,,,,,
2575,0,Heute heißen die Schwaben jeden ausländischen Nichtsnutz willkommen!,,,,,,,,,,,,,,
2576,0,Neger,,,,,,,,,,,,,,
2577,0,"“ Bundestagspräsident, Inzest- und Genetik-Experte Dr. Wolfgang Schäuble (CDU) – sozusagen „Stellung“:  „Die Abschottung ist doch das, was uns kaputt machen würde, was uns in Inzucht degenerieren ließe“. “  Ich habe das lange nicht verstanden, bis ich mich mehr mit seinem Schwiegersohn beschäftigte. Dann wurde mir blitzlichtartig klar, dass der rollende Chef Genetiker lieber zwei Neger im Genpool hätte, als noch so einen Schwiegersohn.",,,,,,,,
2578,1,Ob sich einer mal über CFR oder auch KGE oder das Mehrkill hermacht?,,,,,,,,,,,,,,
2579,1,"Eritrea: IQ 63 … Pardon, sehr primitiv, aber „Dumm fickt gut“, so der Volksmund",,,,,,,,,,,
2580,1,Versuchte Samenspende auf afrikanisch.,,,,,,,,,,,,,,
2581,0,Marie-Antoinette Macron,,,,,,,,,,,,,,
2582,0,EUdSSR,,,,,,,,,,,,,,
2583,1,"März 2019 at 20:01 OT  … deshalb: Hunde immer auf Kehle abrichten, kann zur Not sogar Leben retten: https://www.focus.de/panorama/welt/nordsyrien-schaeferhund-schlaegt-is-terroristen-in-die-flucht-und-rettet-so-sprengstofftruppe-das-leben_id_9240541.html",,,,,,,,,,,,,
2584,1,"März 2019 at 19:35 Merkel gehört in den Knast.  Nein, lebenslänglich Sozialarbeit bei maghrebinischen MMUFl hat sie sich redlich verdient!",,,,,,,,,,,,,
2585,0,Das einnert mich so an das Kinderlied: 10 kleine Negerlein  … und einer vergewaltigte da warens nur noch 9  Zumindest hat die Frau nochmal Glück gehabt diesem primitivem Dreckstück und Vergewaltigungs-Fachkraft nicht im eigenen Körper begegnet zu sein.,,,,,,,,,,,,,,
2587,0,"Schäuble, der gebürtige Schwarzwälder, ist außerdem ein geborener Hinterwäldler. Als solchem droht ihm tatsächlich die Degeneration. Schäuble spricht also aus eigener Erfahrung.",,,,,,,,,,,,
2588,1,"Tja, das wäre doch ein Motiv für einen Karnevalswagen gewesen: Ein Arab und ein Neger an den Möpsen der Germania.",,,,,,,,,,,,,
2589,0,"Was sagt eigentlich die schwarzwälder Mutter von Halbsyrer Aiman Mazyek u. seinen 6 Brüdern, Unterleibskonvertitin u. Grinsegesicht Hildegard, dazu?",,,,,,,,,,,,
2590,1,"Ein Negerweib. 🙂 Es ist so dermaßen narrisch! Ich erinnere gerade, wie mir meine Großmutter – Ur-Bayrin – von ihrer ersten Begegnung mit einem Neger (Kriegsende) erzählte, sie sagte etwas derart derbes, das ich das hier nicht wiedergeben möchte :-))) Recht hat’s aber ghabt!  Und täglich raped der Neger.",,,,,,,,,,,
2591,1,enn nicht grad der Musel messert.,,,,,,,,,,,,,,
2592,0,Feine Scheisse Fischfilet,,,,,,,,,,,,,,
2593,1,DIE KIRCHE IST UND BLEIBT EIN DRECKIGER SAUSTALL!!!,,,,,,,,,,,,,,
2594,0,"Also die suchen junge Damen, also ganz dumme knackige Nutten auch noch mit Sprachkenntnissen, die anstatt Geld zu kassieren noch Geld mitbringen????",,,,,,,,,,,,
2595,0,"Die Frau und ihr Helfer können froh sein, dass der „Asylant“ ohne sein Hausmesserchen unterwegs war.",,,,,,,,,,,,,
2596,1,"Die einzige Strafe, die man diesen Illegalen für ihren dreisten Grenzübertritt zukommen lassen kann ist die konsequente, sexuelle Aushungerung!!! – Das ist für die schon Strafe genug!",,,,,,,,,,,,
2597,1,"Leider gibt es unter dem deutschen Jungvolk genug Weibchen, die auf die Ölaugen stehen.  Ich frage mich immer, was da lockt. der 30cm-Riemen? Bringt keinen Spaß, wenn der Halter damit nicht umgehen kann. Und den Ölaugen geht es nur um die eigene Befriedigung – denen ist es egal, was und ob die Frau was fühlt.  Im Busch schneiden die Kerle ihre beschnittenen Frauen nach der Hochzeit persönlich auf, damit sie ein paar Minuten in die Rammeln können. Und falls das Erfolg hat, interessiert es den Herrn ziemlich wenig, wenn die Frau wegen der Beschneidung bei der Geburt verreckt.",,,,,,,
2598,1,Zitat eines Betrunkenen am Bahnhof bezogen auf die Flüchtlinge:“die deutschen Weiber sind auch so blöd und ficken das Volk“  …nur dämliche deutsche Weiber aller Altersklassen und diese sabbernden  Kerle…,,,,,,,,,,,,,,
2600,1,"Wenn ich schon Flüchtlinge höre, 95 % Sozialschmarotzer Schön hier das Nest bauen und dann 4 Weiber und 12 Kinder nachholen.",,,,,,,,,,,,,
2606,1,"Frau Dr Merkel hat die bewundernswerte Gabe, in dem schier unübersehbaren Heer der Unfähigen die absoluten Trottel heraus zu fischen, um sie mit hohen Ämtern zu verwöhnen.  Heil ist eines ihrer besonders gelungenen Beispiele.  Abitur mit zwanzig, zweiundzwanzig Semester Politikwissenschaften mit Abschluss an der Fernuni Hagen. Abschluss als was? Drei Jahre Zivildienst… Und außer SPD Politik nichts gesehen.  Einer der wirklich echten Dummschwätzer. Bravo Frau Dr Merkel , der junge Mann passt zu Ihnen und ist eine wirkliche Bereicherung für ihr Narren Kabinett",,,,,,,,,,
2607,1,"Es gibt einen Verlag: VERLAG der AUTOREN, dort treffen sich regelmäßig alle Schreiberlinge (und linginnen), die für das Fernsehen die Krimis und Serien verfassen, die meisten davon sind alte Leute aus der Gutmenschenfraktion. Denen sollte dringend einmal jemand sagen sie sollen endlich aufhören damit, mit dieser unverschämten NESTBESCHMUTZUNG!",,,,,,,,,,
2608,1,ZDF macht es vor:  ZDF notorische NESTBESCHMUTZER!,,,,,,,,,,,,,,
2613,0,Die abartigen Antifa-Waldschrate im Hambacher Forst sind für Erhaltung des Waldes und fällen die Bäume nun selber:  https://www.welt.de/vermischtes/article190304483/Hambacher-Forst-Wer-hat-die-Baeume-gefaellt-Und-woher-kommen-die-Baumhaeuser.html  Leserkommentare!,,,,,,,,,,,,,,
2614,1,Alles dasselbe verlogene Pack. Prototyp: Kerosin-Kathi.,,,,,,,,,,,,,,
2617,0,Gottfried Curio for Kanzler!,,,,,,,,,,,,,,
2619,1,Die linksgrünen Furien schreien und werfen ihre Wähler zum Fraß vor!,,,,,,,,,,,,,,
2622,1,"Wir Deutschen werden von den von uns gewählten Politikern zu Sklaven gewaltaffiner Primitivethnien degradiert. Wieso muß ich mit meinen Steuergeldern hier eingedrungene Moslems und Neger, ausgestattet mit einer religiös-triebgesteuerten Fertilitätsrate, alimentieren.?!?!  Schuld ist auch das BVG, das in diesem Sinne den Eroberern aus Nahost und Afrika den Status von einheimischen Hartz IV-Empfängern zuerkannte.",,,,,,,,,,,
2623,1,Dieses Richterkollegium gehört eigentlich sofort des Amtes enthoben.,,,,,,,,,,,,,,
2626,0,Darum werden es immer mehr von diesen Goldstücken.,,,,,,,,,,,,,,
2628,0,"Die abartigen Antifa-Waldschrate im Hambacher Forst sind für Erhaltung des Waldes und fällen die Bäume nun selber: [..] ________________________________  Die sind doch alle geistesgestört…ein halbes Jahr lang nervten uns hysterische Weibchen, und schrieen mit weit aufgerissenen Kuhaugen, nebst Ihren verschwulten Hampelmännern mit Dutt.",,,,,,,,,,,,
2631,1,"Bin Berliner 14. März 2019 at 17:50  Die sind doch alle geistesgestört…ein halbes Jahr lang nervten uns hysterische Weibchen, und schrieen mit weit aufgerissenen Kuhaugen, nebst Ihren verschwulten Hampelmännern mit Dutt..“Hambi bleibt, kein Baum darf gefällt werden“…und JETZT DAS?  Und klauen tun sie auch, das R*ttenp*ck:  Düsseldorf – Eigentlich sollte im Hambacher Forst zurzeit ja Ruhe herrschen, damit sich die Natur nach Demo-Krawallen, Polizei-Einsätzen und dem Einfall Tausender Klima-Touristen erholen kann.",,,,,,,,
2632,1,"Das faule Pack hingegen macht nichts außer sich rasant zu vermehren und Deutschland in Blut,Elend und Fäkalien versinken zu lassen.",,,,,,,,,,,,,
2633,0,Merkel-Klapsmühle,,,,,,,,,,,,,,
2634,0,"Einfach nur ätzend und geisteskrank, das ewige Geschreie und Gebrülle auf den billigen Plätzen, garantiert von den Linken und den Scheintoten Grünen.",,,,,,,,,,,,
2639,1,"OT  Frage 1: Gibt’s im „Hambi“ auch Dixi-Klos? Oder schei§t das P*ck den schönen alten Wald zu?  Frage 2: Kann heute jeder Pimpel einfach so in den Wald gehen, dort Bäume fällen und sich Baumhäuser bauen?",,,,,,,,,,,,,
2640,0,"Die SPD und ihre TAUGENICHTSE, die sie füttern wie eine psychisch Gestörte ihre 30 Katzen im Haus!",,,,,,,,,,,,,
2641,1,"1,44 MILLIARDEN wollen diese Altpartein VERBRECHER erneut von uns rauben für Syrer Gesindel, eine Kriegserklärung an alle Steuerzahler!!!!",,,,,,,,,,,,
2642,0,"1,44 MILLIARDEN wollen diese Altpartein VERBRECHER erneut von uns rauben für Syrer Gesindel, eine Kriegserklärung an alle Steuerzahler!!!",,,,,,,,,,,,
2644,0,Denken die Vollpfosten im Bundestag daran?,,,,,,,,,,,,,,
2646,0,In einem Jahr um diese Zeit sind dann mindestens wieder 800.000 Geldabheber noch mehr da – und sie reden immer noch genial + das staunende Publikum und Klatschvieh applaudiert weiterhin kräftig dazu,,,,,,,,,,,,,,
2647,0,Ich kann diese Pseudoasylfrazen nicht mehr sehen.,,,,,,,,,,,,,,
2649,0,"AfD, Gottfried Curio ohne Zweifel immer gut,",,,,,,,,,,,,
2650,1,Die Linke verbieten und entsorgen!,,,,,,,,,,,,,,
2651,1,Der Aufenthalt dieser messerstechenden Versager in Deutschland ist illegitim und wenn die deutschen Städte nicht wie London oder allgemein Schweden enden wollen müssen sie dieses Pack loswerden.,,,,,,,,,,,,,,
2653,0,Waldorf und Statler 18:28  Der Meuthen ist ein Idiot. Der macht alles kaputt.,,,,,,,,,,,,,,
2654,1,Diese Art von „whitefacing“ von Negern sollte als Rassimus unter Strafe gestellt werden.,,,,,,,,,,,,,,
2655,0,"Es sei „offensichtlich“, dass die Polizeirazzia keine rechtliche Grundlage hatte, sagt aber der negerianische Berufsaktivist Rex Osa vom Verein „Flüchtlinge für Flüchtlinge“ in Stuttgart.",,,,,,,,,,,,
2656,0,"Das Amtsgericht Ellwangen hat vorerst Strafbefehle gegen drei Negerianer aufgehoben. Die Sozialtouristen sollten Geldstrafen in Höhe von mindestens 70 Tagessätzen bezahlen, weil sie bei einer Razzia in der Ellwanger Landeserstaufnahmestelle LEA Widerstand gegen Polizeibeamte geleistet hatten. Rund 500 Polizisten hatten die Unterkunft in der schwäbischen Kleinstadt am frühen Morgen des 3. Mai vergangenen Jahres durchsucht, nachdem dort einquartierte Asyl/Sozialtouristen kurz zuvor eine Abschiebung verhindert hatten.",,,,,,,,,,,,
